Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,Kerb_Weight,Ground_Clearance,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
309,,Mercedes-Benz Gls,400 4Matic, 8776900,2996 ,Injection,80 litres,Petrol,1850 ,5146 ,1982 ,SUV,4.0,9 ,12 km/litre,2580 kg,307 mm,coil spring with stabilisers,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7.0,Leather,Automatic,3075 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Yes,Fully automatic climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Yes,"Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,9.0,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,,
310,,Mercedes-Benz Gls,Grand Edition Petrol, 8690000,2996 ,Injection,80 litres,Petrol,1850 ,5146 ,1982 ,SUV,4.0,9 ,12 km/litre,2580 kg,307 mm,coil spring with stabilisers,295 / 40 R21,295 / 40 R21,Electric Power,All Windows,Power seats,Yes,333PS@5250rpm,480Nm@5250rpm,Yes,Analog,Yes,Yes,7.0,Leather,Automatic,3075 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Manual,540 litres,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Yes,Automatic,Analog,Yes,5.5 meter,Yes,Yes,Fully automatic climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Yes,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger pelvic airbag, Driver pelvic airbag, Rear passenger pelvic airbags, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,9.0,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
311,,Mercedes-Benz Gls,Grand Edition Diesel, 8690000,2987 ,Injection,100 litres,Diesel,1850 ,5120 ,1934 ,SUV,4.0,6.5 ,10.5 km/litre,2535 kg,307 mm,"Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",275/55 R19,275/55 R19,Electric Power,All Windows,"Yes, with memory",Yes,258PS@3600rpm,619Nm@1600-2400RPM,,Analog,Yes,Yes,5.0,Leather,Automatic,3075 mm,,CD Player with Aux-in,Yes,3rd years /Unlimited Kms (years/distance whichever comes first),Yes,Internal,,Yes,,,Yes,Yes,,Yes,4th year /with (absolutely no mileage restriction),Yes,Yes,Automatic,Analog,Yes,6.2 meter,Yes,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Front passenger pelvic airbag, Driver pelvic airbag",Yes,Yes,Yes,Yes,9.0,17.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
312,Toyota,Land Cruiser Prado,Vx L, 9630000,2982 ,Injection,87 litres,Diesel,1880 ,4840 ,1885 ,SUV,5.0,7 ,11 km/litre,,,4-Link with Air Spring,265/60R18,265/60R18,Electric Power,All Windows,"Yes, with memory",Smart Key,173PS@3400rpm,410Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2790 mm,Yes,DVD Player with USB & Aux-in,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Internal, With Remote",,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Manual,Analog + Digital,Yes,5.8 meter,Yes,Yes,3 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7.0,17.9:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
313,Lexus,Rx 450H,450Hl Luxury, 9900000,3456 ,Injection,65 litres,Petrol,1700 ,5000 ,1895 ,SUV,4.0,18.8 ,,2195 kg,,Double wishbone type,235/60VR18,235/60VR18,Electric Power,All Windows,"Yes, with memory",Smart Key,262PS@6000rpm,335Nm@4600rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2790 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,"Manual, With Remote",,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,,Yes,Digital,Automatic,Analog + Digital,Yes,,Yes,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag",Yes,Yes,Yes,Yes,10.0,13.0:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,Only front,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
314,Audi,Rs5,Coupe, 11141200,2894 ,Injection,58 litres,Petrol,,4649 ,,Coupe,2.0,,,1770 kg,160 mm,"trapezoidal-link rear suspension with resiliently mounted subframe, anti-roll bar",265/35R19,265/35R19,Electric Power,Only Front Windows,Yes,Smart Key,450PS@5700-6700rpm,600Nm@1900-5000rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,Internal,465 litres,Yes,Yes,Digital,Front,Yes,Front,Yes,3rd/4th year( regardless of its mileage),Yes,Analog,Automatic,Analog + Digital,Yes,5.8 meter,Yes,,4 Zone climate control,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,"Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
315,Bmw,7-Series,730Ld Design Pure Excellence, 12290000,2993 ,Injection,78 litres,Diesel,1479 ,5120 ,2169 ,Sedan,4.0,13.5 ,16.46 km/litre,,152 mm,Adaptive 2-axle air suspension,(245/50 R18,(245/50 R18,Hydraulic Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,"Analog, Digital",Analog,2,4.0,Leather,Automatic,3210 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
316,Bmw,7-Series,730Ld Design Pure Excellence Signature, 13200000,2993 ,Injection,78 litres,Diesel,1479 ,5120 ,2169 ,Sedan,4.0,13.5 ,16.46 km/litre,,152 mm,Adaptive 2-axle air suspension,245/45 R19,275/40 R19,Hydraulic Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,2,4.0,Leather,Automatic,3210 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,3.0,Yes,Yes,,
317,Bmw,7-Series,730Ld M Sport, 13510000,2993 ,Injection,78 litres,Diesel,1479 ,5120 ,2169 ,Sedan,4.0,13.5 ,16.46 km/litre,,152 mm,Adaptive 2-axle air suspension,245/45 R19,275/40 R19,Electric Power,All Windows,Yes,Smart Key,265PS@4000RPM,620Nm@2000-2500RPM,Digital,Analog,Analog,2,4.0,Leather,Automatic,3210 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,"3 years/40,000 km",Yes,"Internal, With Remote",515 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,7.5 meter,Yes,,4 Zone climate control,Yes,Yes,Yes,,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,3.0,Yes,Yes,,
318,Bmw,7-Series,740Li Design Pure Excellence Signature, 13510000,2998 ,Injection,78 litres,Petrol,1479 ,5120 ,2169 ,Sedan,4.0,,,,152 mm,Adaptive 2-axle air suspension,245/45 R19,275/40 R19,Hydraulic Power,All Windows,Yes,Smart Key,340PS@5500-6500RPM,450Nm@1500-5200rpm,Digital,Analog,Analog,2,4.0,Leather,Automatic,3210 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,"Internal, With Remote",515 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,
319,Bmw,7-Series,745Le Xdrive, 16500000,2998 ,Injection,46 litres,Hybrid,1481 ,5219 ,2142 ,Sedan,4.0,,,,152 mm,Adaptive 2-axle air suspension,(245/50 R18,(245/50 R18,Hydraulic Power,All Windows,Yes,Smart Key,286PS@5000-6000RPM,450Nm@1380-5000RPM,Digital,Analog,Analog,2,4.0,Leather,Automatic,3110 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,"Internal, With Remote",500 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,3.0,Yes,Yes,,39.53 km/full charge
320,Bmw,7-Series,M760Li Xdrive, 24250000,6592 ,Injection,78 litres,Petrol,1481 ,5219 ,2142 ,Sedan,4.0,,,,152 mm,Adaptive 2-axle air suspension,245/40 R20,275/35 R20,Hydraulic Power,All Windows,Yes,Smart Key,609PS@5400-6500RPM,850Nm@1550-5000RPM,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,3110 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,"Internal, With Remote",500 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,,
321,Audi,Q8,55 Tfsi Quattro Tiptronic, 13359500,2995 ,Injection,85 litres,Petrol,1740 ,5052 ,1968 ,SUV,5.0,,,2115 kg,200 mm,adaptive air suspesion,275/50 R20,275/50 R20,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,340PS@5000rpm,500Nm@1370rpm,Digital,"Analog, Digital",Analog,Yes,7.0,Leather,Automatic,2994 mm,Yes,DVD Player with USB & Aux-in,Yes,2 Years Warranty,Yes,With Remote,605 litres,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Digital,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport, Power Mode",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,"Driver head airbag, Front passenger head airbag, Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8.0,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,"Roller cam follower, continuous intake and exhaust camshaft adjustment, hydraulic valve-play compensation / 2/2 inlet/exhaust valves per cylinder",Yes,Yes,,Yes,Yes,,
322,,Mercedes-Benz S-Class,S 350 D, 13558438,2987 ,Injection,90 litres,Diesel,1494 ,5116 ,1899 ,Sedan,4.0,9 ,13.5 km/litre,2132 kg,140 mm,AIRMATIC suspension,235/55R17,235/55R17,Electric Power,All Windows,Power seats,Smart Key,258PS@3600rpm,620Nm@1600-2400rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,3035 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,530 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Digital,Automatic,Analog + Digital,Yes,6.15 meter,Yes,Not Applicable,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,15.8,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
323,,Mercedes-Benz S-Class,S 450, 13976653,2996 ,Injection,70 litres,Petrol,1494 ,5246 ,1899 ,Sedan,4.0,5.4 ,7.81 km/litre,2113 kg,109 mm,AIRMATIC suspension,245/45 R19,245/45 R19,Electro-Hydraulic,All Windows,Power seats,Smart Key,333PS@6000RPM,480Nm@1600-4000RPM,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3165 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,510 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Analog,Automatic,Analog + Digital,Yes,6.45 meter,Yes,Not Applicable,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,10.5,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
324,,Mercedes-Benz S-Class,Amg S 63 Coupe, 25500000,3982 ,Injection,80 litres,Petrol,1411 ,5027 ,1899 ,Coupe,2.0,5.4 ,7.8 km/litre,2080 kg,140 mm,Airmatic Air Suspension,255/45ZR19,285/40ZR19,Electric Power,All Windows,Power seats,Smart Key,450PS@5500-6000RPM,900Nm@2750-4500rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,2945 mm,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years / Unlimited Kms,Yes,Internal,400 litres,Yes,,Digital,Front,Yes,Front,Yes,,Yes,"Digital, Analog",Automatic,Analog + Digital,Yes,11.6 meter,Yes,Not Applicable,"Fully automatic climate control, 3 Zone climate control",,,Yes,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,"Drive side airbag, Front passenger curtain airbag, Rear passenger head airbags, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,8.0,10.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Only front,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
325,Maserati,Levante,Diesel, 14512054,2987 ,Injection,80 litres,Diesel,1679 ,5003 ,2158 ,SUV,4.0,5.2 ,6.2 km/litre,,,Double Wishbone Type With Coil Springs & Anti-Roll Bar,255/60 ZR18,255/60 ZR18,Electro-Hydraulic,All Windows,Yes,Smart Key,275PS@4000rpm,600Nm@2000-2600rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,3004 mm,Yes,DVD Player with USB & Aux-in,Yes,,Yes,Internal,580 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,12/24 months/ up to100000 Kms (years/distance whichever comes first),Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
326,Maserati,Levante,Gransport, 14863774,2979 ,Injection,80 litres,Diesel,1679 ,5003 ,2158 ,SUV,5.0,5.2 ,6.2 km/litre,,,Double Wishbone Type With Coil Springs & Anti-Roll Bar,255/60 ZR18,255/60 ZR18,Electro-Hydraulic,All Windows,Yes,Smart Key,350PS@5750rpm,500Nm@4500-5000rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,3004 mm,Yes,DVD Player with USB & Aux-in,Yes,,Yes,Internal,580 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,12/24 months/ up to100000 Kms (years/distance whichever comes first),Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
327,Maserati,Levante,Granlusson, 15383399,2979 ,Injection,80 litres,Diesel,1679 ,5003 ,2158 ,SUV,5.0,5.2 ,6.2 km/litre,,,Double Wishbone Type With Coil Springs & Anti-Roll Bar,255/60 ZR18,255/60 ZR18,Electro-Hydraulic,All Windows,Yes,Smart Key,430PS@5750rpm,580Nm@4500-5000rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,3004 mm,Yes,DVD Player with USB & Aux-in,Yes,,Yes,Internal,580 litres,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,12/24 months/ up to100000 Kms (years/distance whichever comes first),Yes,Analog,Automatic,Analog + Digital,Yes,,Yes,,4 Zone climate control,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6.0,9.7:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
